 9.0000000000000002E-01, 8.7755102040816324E-01, 2.7059923195539861E+00
 9.0000000000000002E-01, 8.9795918367346939E-01, 2.7127392129507855E+00
 9.0000000000000002E-01, 9.1836734693877553E-01, 2.7194861063475848E+00
 9.0000000000000002E-01, 9.3877551020408168E-01, 2.7262329997443846E+00
 9.0000000000000002E-01, 9.5918367346938771E-01, 2.7329798931411839E+00
 9.0000000000000002E-01, 9.7959183673469385E-01, 2.7397267865379833E+00
 9.0000000000000002E-01, 1.0000000000000000E+00, 2.7464736799347826E+00
 9.2244897959183680E-01, 0.0000000000000000E+00, 1.9098074806316279E+00
 9.2244897959183680E-01, 2.0408163265306121E-02, 1.9162581519273474E+00
 9.2244897959183680E-01, 4.0816326530612242E-02, 1.9227088232230667E+00
 9.2244897959183680E-01, 6.1224489795918366E-02, 1.9291594945187862E+00
 9.2244897959183680E-01, 8.1632653061224483E-02, 1.9356101658145055E+00
 9.2244897959183680E-01, 1.0204081632653061E-01, 1.9420608371102250E+00
 9.2244897959183680E-01, 1.2244897959183673E-01, 1.9485115084059443E+00
 9.2244897959183680E-01, 1.4285714285714285E-01, 1.9549621797016636E+00
 9.2244897959183680E-01, 1.6326530612244897E-01, 1.9614128509973832E+00
 9.2244897959183680E-01, 1.8367346938775511E-01, 1.9678635222931025E+00
 9.2244897959183680E-01, 2.0408163265306123E-01, 1.9743141935888220E+00
 9.2244897959183680E-01, 2.2448979591836735E-01, 1.9807648648845413E+00
 9.2244897959183680E-01, 2.4489795918367346E-01, 1.9872155361802608E+00
 9.2244897959183680E-01, 2.6530612244897961E-01, 1.9936662074759801E+00
 9.2244897959183680E-01, 2.8571428571428570E-01, 2.0001168787716996E+00
 9.2244897959183680E-01, 3.0612244897959184E-01,                    NaN
 9.2244897959183680E-01, 3.2653061224489793E-01, 2.0130182213631382E+00
 9.2244897959183680E-01, 3.4693877551020408E-01, 2.0194688926588578E+00
 9.2244897959183680E-01, 3.6734693877551022E-01, 2.0259195639545773E+00
 9.2244897959183680E-01, 3.8775510204081631E-01, 2.0323702352502964E+00
 9.2244897959183680E-01, 4.0816326530612246E-01, 2.0388209065460159E+00
 9.2244897959183680E-01, 4.2857142857142855E-01, 2.0452715778417354E+00
 9.2244897959183680E-01, 4.4897959183673469E-01,                    NaN
 9.2244897959183680E-01, 4.6938775510204084E-01, 2.0581729204331740E+00
 9.2244897959183680E-01, 4.8979591836734693E-01, 2.0646235917288935E+00
 9.2244897959183680E-01, 5.1020408163265307E-01, 2.0710742630246131E+00
 9.2244897959183680E-01, 5.3061224489795922E-01, 2.0775249343203326E+00
 9.2244897959183680E-01, 5.5102040816326525E-01, 2.0839756056160517E+00
 9.2244897959183680E-01, 5.7142857142857140E-01, 2.0904262769117712E+00
 9.2244897959183680E-01, 5.9183673469387754E-01, 2.0968769482074907E+00
 9.2244897959183680E-01, 6.1224489795918369E-01, 2.1033276195032098E+00
 9.2244897959183680E-01, 6.3265306122448983E-01, 2.1097782907989293E+00
 9.2244897959183680E-01, 6.5306122448979587E-01, 2.1162289620946488E+00
 9.2244897959183680E-01, 6.7346938775510201E-01, 2.1226796333903684E+00
 9.2244897959183680E-01, 6.9387755102040816E-01,                    NaN
 9.2244897959183680E-01, 7.1428571428571430E-01, 2.1355809759818070E+00
 9.2244897959183680E-01, 7.3469387755102045E-01, 2.1420316472775265E+00
 9.2244897959183680E-01, 7.5510204081632648E-01, 2.1484823185732456E+00
 9.2244897959183680E-01, 7.7551020408163263E-01,                    NaN
 9.2244897959183680E-01, 7.9591836734693877E-01, 2.1613836611646846E+00
 9.2244897959183680E-01, 8.1632653061224492E-01, 2.1678343324604041E+00
 9.2244897959183680E-01, 8.3673469387755106E-01, 2.1742850037561237E+00
 9.2244897959183680E-01, 8.5714285714285710E-01, 2.1807356750518427E+00
 9.2244897959183680E-01, 8.7755102040816324E-01, 2.1871863463475623E+00
 9.2244897959183680E-01, 8.9795918367346939E-01, 2.1936370176432818E+00
 9.2244897959183680E-01, 9.1836734693877553E-01, 2.2000876889390009E+00
 9.2244897959183680E-01, 9.3877551020408168E-01,                    NaN
 9.2244897959183680E-01, 9.5918367346938771E-01, 2.2129890315304399E+00
 9.2244897959183680E-01, 9.7959183673469385E-01, 2.2194397028261594E+00
 9.2244897959183680E-01, 1.0000000000000000E+00, 2.2258903741218785E+00
 9.4489795918367347E-01, 0.0000000000000000E+00,                    NaN
 9.4489795918367347E-01, 2.0408163265306121E-02, 1.5205309267892080E+00
 9.4489795918367347E-01, 4.0816326530612242E-02, 1.5266983816040649E+00
 9.4489795918367347E-01, 6.1224489795918366E-02, 1.5328658364189220E+00
 9.4489795918367347E-01, 8.1632653061224483E-02, 1.5390332912337792E+00
 9.4489795918367347E-01, 1.0204081632653061E-01,                    NaN
 9.4489795918367347E-01, 1.2244897959183673E-01, 1.5513682008634933E+00
 9.4489795918367347E-01, 1.4285714285714285E-01, 1.5575356556783504E+00
 9.4489795918367347E-01, 1.6326530612244897E-01, 1.5637031104932075E+00
 9.4489795918367347E-01, 1.8367346938775511E-01, 1.5698705653080645E+00
 9.4489795918367347E-01, 2.0408163265306123E-01,                    NaN
 9.4489795918367347E-01, 2.2448979591836735E-01, 1.5822054749377787E+00
 9.4489795918367347E-01, 2.4489795918367346E-01,                    NaN
 9.4489795918367347E-01, 2.6530612244897961E-01, 1.5945403845674930E+00
 9.4489795918367347E-01, 2.8571428571428570E-01, 1.6007078393823500E+00
 9.4489795918367347E-01, 3.0612244897959184E-01, 1.6068752941972071E+00
 9.4489795918367347E-01, 3.2653061224489793E-01, 1.6130427490120642E+00
 9.4489795918367347E-01, 3.4693877551020408E-01, 1.6192102038269214E+00
 9.4489795918367347E-01, 3.6734693877551022E-01, 1.6253776586417783E+00
 9.4489795918367347E-01, 3.8775510204081631E-01, 1.6315451134566354E+00
 9.4489795918367347E-01, 4.0816326530612246E-01, 1.6377125682714926E+00
 9.4489795918367347E-01, 4.2857142857142855E-01, 1.6438800230863495E+00
 9.4489795918367347E-01, 4.4897959183673469E-01, 1.6500474779012066E+00
 9.4489795918367347E-01, 4.6938775510204084E-01, 1.6562149327160638E+00
 9.4489795918367347E-01, 4.8979591836734693E-01, 1.6623823875309209E+00
 9.4489795918367347E-01, 5.1020408163265307E-01, 1.6685498423457779E+00
 9.4489795918367347E-01, 5.3061224489795922E-01, 1.6747172971606350E+00
 9.4489795918367347E-01, 5.5102040816326525E-01, 1.6808847519754921E+00
 9.4489795918367347E-01, 5.7142857142857140E-01, 1.6870522067903493E+00
 9.4489795918367347E-01, 5.9183673469387754E-01, 1.6932196616052062E+00
 9.4489795918367347E-01, 6.1224489795918369E-01, 1.6993871164200633E+00
 9.4489795918367347E-01, 6.3265306122448983E-01, 1.7055545712349205E+00
 9.4489795918367347E-01, 6.5306122448979587E-01, 1.7117220260497774E+00
 9.4489795918367347E-01, 6.7346938775510201E-01, 1.7178894808646346E+00
 9.4489795918367347E-01, 6.9387755102040816E-01, 1.7240569356794917E+00
 9.4489795918367347E-01, 7.1428571428571430E-01, 1.7302243904943488E+00
 9.4489795918367347E-01, 7.3469387755102045E-01, 1.7363918453092058E+00
 9.4489795918367347E-01, 7.5510204081632648E-01, 1.7425593001240629E+00
 9.4489795918367347E-01, 7.7551020408163263E-01, 1.7487267549389200E+00
 9.4489795918367347E-01, 7.9591836734693877E-01, 1.7548942097537772E+00
 9.4489795918367347E-01, 8.1632653061224492E-01, 1.7610616645686341E+00
 9.4489795918367347E-01, 8.3673469387755106E-01, 1.7672291193834913E+00
 9.4489795918367347E-01, 8.5714285714285710E-01, 1.7733965741983484E+00
 9.4489795918367347E-01, 8.7755102040816324E-01, 1.7795640290132055E+00
 9.4489795918367347E-01, 8.9795918367346939E-01, 1.7857314838280625E+00
 9.4489795918367347E-01, 9.1836734693877553E-01, 1.7918989386429196E+00
 9.4489795918367347E-01, 9.3877551020408168E-01, 1.7980663934577767E+00
 9.4489795918367347E-01, 9.5918367346938771E-01, 1.8042338482726339E+00
 9.4489795918367347E-01, 9.7959183673469385E-01, 1.8104013030874908E+00
 9.4489795918367347E-01, 1.0000000000000000E+00, 1.8165687579023480E+00
 9.6734693877551026E-01, 0.0000000000000000E+00, 1.2037480355259975E+00
 9.6734693877551026E-01, 2.0408163265306121E-02, 1.2096447084689430E+00
 9.6734693877551026E-01, 4.0816326530612242E-02, 1.2155413814118885E+00
 9.6734693877551026E-01, 6.1224489795918366E-02, 1.2214380543548340E+00
 9.6734693877551026E-01, 8.1632653061224483E-02, 1.2273347272977795E+00
 9.6734693877551026E-01, 1.0204081632653061E-01, 1.2332314002407250E+00
 9.6734693877551026E-01, 1.2244897959183673E-01, 1.2391280731836705E+00
 9.6734693877551026E-01, 1.4285714285714285E-01, 1.2450247461266160E+00
 9.6734693877551026E-01, 1.6326530612244897E-01, 1.2509214190695614E+00
 9.6734693877551026E-01, 1.8367346938775511E-01, 1.2568180920125069E+00
 9.6734693877551026E-01, 2.0408163265306123E-01, 1.2627147649554527E+00
 9.6734693877551026E-01, 2.2448979591836735E-01, 1.2686114378983981E+00
 9.6734693877551026E-01, 2.4489795918367346E-01, 1.2745081108413436E+00
 9.6734693877551026E-01, 2.6530612244897961E-01, 1.2804047837842891E+00
 9.6734693877551026E-01, 2.8571428571428570E-01, 1.2863014567272346E+00
 9.6734693877551026E-01, 3.0612244897959184E-01, 1.2921981296701801E+00
 9.6734693877551026E-01, 3.2653061224489793E-01, 1.2980948026131256E+00
 9.6734693877551026E-01, 3.4693877551020408E-01, 1.3039914755560711E+00
 9.6734693877551026E-01, 3.6734693877551022E-01, 1.3098881484990166E+00
 9.6734693877551026E-01, 3.8775510204081631E-01, 1.3157848214419621E+00
 9.6734693877551026E-01, 4.0816326530612246E-01, 1.3216814943849076E+00
 9.6734693877551026E-01, 4.2857142857142855E-01, 1.3275781673278531E+00
 9.6734693877551026E-01, 4.4897959183673469E-01, 1.3334748402707985E+00
 9.6734693877551026E-01, 4.6938775510204084E-01, 1.3393715132137440E+00
 9.6734693877551026E-01, 4.8979591836734693E-01, 1.3452681861566895E+00
 9.6734693877551026E-01, 5.1020408163265307E-01, 1.3511648590996350E+00
 9.6734693877551026E-01, 5.3061224489795922E-01, 1.3570615320425807E+00
 9.6734693877551026E-01, 5.5102040816326525E-01, 1.3629582049855260E+00
 9.6734693877551026E-01, 5.7142857142857140E-01,                    NaN
 9.6734693877551026E-01, 5.9183673469387754E-01, 1.3747515508714172E+00
 9.6734693877551026E-01, 6.1224489795918369E-01, 1.3806482238143627E+00
 9.6734693877551026E-01, 6.3265306122448983E-01, 1.3865448967573082E+00
 9.6734693877551026E-01, 6.5306122448979587E-01, 1.3924415697002537E+00
 9.6734693877551026E-01, 6.7346938775510201E-01, 1.3983382426431992E+00
 9.6734693877551026E-01, 6.9387755102040816E-01, 1.4042349155861447E+00
 9.6734693877551026E-01, 7.1428571428571430E-01, 1.4101315885290902E+00
 9.6734693877551026E-01, 7.3469387755102045E-01, 1.4160282614720356E+00
 9.6734693877551026E-01, 7.5510204081632648E-01, 1.4219249344149811E+00
 9.6734693877551026E-01, 7.7551020408163263E-01, 1.4278216073579266E+00
 9.6734693877551026E-01, 7.9591836734693877E-01, 1.4337182803008721E+00
 9.6734693877551026E-01, 8.1632653061224492E-01,                    NaN
 9.6734693877551026E-01, 8.3673469387755106E-01, 1.4455116261867633E+00
 9.6734693877551026E-01, 8.5714285714285710E-01, 1.4514082991297086E+00
 9.6734693877551026E-01, 8.7755102040816324E-01, 1.4573049720726543E+00
 9.6734693877551026E-01, 8.9795918367346939E-01, 1.4632016450155998E+00
 9.6734693877551026E-01, 9.1836734693877553E-01, 1.4690983179585453E+00
 9.6734693877551026E-01, 9.3877551020408168E-01, 1.4749949909014908E+00
 9.6734693877551026E-01, 9.5918367346938771E-01, 1.4808916638444363E+00
 9.6734693877551026E-01, 9.7959183673469385E-01, 1.4867883367873818E+00
 9.6734693877551026E-01, 1.0000000000000000E+00, 1.4926850097303273E+00
 9.8979591836734693E-01, 0.0000000000000000E+00, 9.5857750085158433E-01
 9.8979591836734693E-01, 2.0408163265306121E-02, 9.6421528059053019E-01
 9.8979591836734693E-01, 4.0816326530612242E-02, 9.6985306032947616E-01
 9.8979591836734693E-01, 6.1224489795918366E-02, 9.7549084006842202E-01
 9.8979591836734693E-01, 8.1632653061224483E-02, 9.8112861980736787E-01
 9.8979591836734693E-01, 1.0204081632653061E-01, 9.8676639954631384E-01
 9.8979591836734693E-01, 1.2244897959183673E-01, 9.9240417928525970E-01
 9.8979591836734693E-01, 1.4285714285714285E-01, 9.9804195902420556E-01
 9.8979591836734693E-01, 1.6326530612244897E-01, 1.0036797387631515E+00
 9.8979591836734693E-01, 1.8367346938775511E-01, 1.0093175185020975E+00
 9.8979591836734693E-01, 2.0408163265306123E-01, 1.0149552982410432E+00
 9.8979591836734693E-01, 2.2448979591836735E-01, 1.0205930779799892E+00
 9.8979591836734693E-01, 2.4489795918367346E-01, 1.0262308577189352E+00
 9.8979591836734693E-01, 2.6530612244897961E-01, 1.0318686374578812E+00
 9.8979591836734693E-01, 2.8571428571428570E-01, 1.0375064171968269E+00
 9.8979591836734693E-01, 3.0612244897959184E-01, 1.0431441969357729E+00
 9.8979591836734693E-01, 3.2653061224489793E-01, 1.0487819766747188E+00
 9.8979591836734693E-01, 3.4693877551020408E-01, 1.0544197564136646E+00
 9.8979591836734693E-01, 3.6734693877551022E-01, 1.0600575361526106E+00
 9.8979591836734693E-01, 3.8775510204081631E-01, 1.0656953158915565E+00
 9.8979591836734693E-01, 4.0816326530612246E-01, 1.0713330956305023E+00
 9.8979591836734693E-01, 4.2857142857142855E-01, 1.0769708753694482E+00
 9.8979591836734693E-01, 4.4897959183673469E-01, 1.0826086551083942E+00
 9.8979591836734693E-01, 4.6938775510204084E-01, 1.0882464348473402E+00
 9.8979591836734693E-01, 4.8979591836734693E-01, 1.0938842145862859E+00
 9.8979591836734693E-01, 5.1020408163265307E-01, 1.0995219943252319E+00
 9.8979591836734693E-01, 5.3061224489795922E-01, 1.1051597740641779E+00
 9.8979591836734693E-01, 5.5102040816326525E-01, 1.1107975538031236E+00
 9.8979591836734693E-01, 5.7142857142857140E-01, 1.1164353335420696E+00
 9.8979591836734693E-01, 5.9183673469387754E-01, 1.1220731132810156E+00
 9.8979591836734693E-01, 6.1224489795918369E-01, 1.1277108930199613E+00
 9.8979591836734693E-01, 6.3265306122448983E-01, 1.1333486727589073E+00
 9.8979591836734693E-01, 6.5306122448979587E-01, 1.1389864524978532E+00
 9.8979591836734693E-01, 6.7346938775510201E-01, 1.1446242322367990E+00
 9.8979591836734693E-01, 6.9387755102040816E-01, 1.1502620119757450E+00
 9.8979591836734693E-01, 7.1428571428571430E-01, 1.1558997917146909E+00
 9.8979591836734693E-01, 7.3469387755102045E-01, 1.1615375714536367E+00
 9.8979591836734693E-01, 7.5510204081632648E-01, 1.1671753511925826E+00
 9.8979591836734693E-01, 7.7551020408163263E-01, 1.1728131309315286E+00
 9.8979591836734693E-01, 7.9591836734693877E-01, 1.1784509106704744E+00
 9.8979591836734693E-01, 8.1632653061224492E-01, 1.1840886904094203E+00
 9.8979591836734693E-01, 8.3673469387755106E-01, 1.1897264701483663E+00
 9.8979591836734693E-01, 8.5714285714285710E-01, 1.1953642498873123E+00
 9.8979591836734693E-01, 8.7755102040816324E-01, 1.2010020296262580E+00
 9.8979591836734693E-01, 8.9795918367346939E-01, 1.2066398093652040E+00
 9.8979591836734693E-01, 9.1836734693877553E-01, 1.2122775891041500E+00
 9.8979591836734693E-01, 9.3877551020408168E-01,                    NaN
 9.8979591836734693E-01, 9.5918367346938771E-01, 1.2235531485820417E+00
 9.8979591836734693E-01, 9.7959183673469385E-01, 1.2291909283209876E+00
 9.8979591836734693E-01, 1.0000000000000000E+00, 1.2348287080599336E+00
 1.0122448979591836E+00, 0.0000000000000000E+00, 7.6418975167075953E-01
 1.0122448979591836E+00, 2.0408163265306121E-02, 7.6958000490209977E-01
 1.0122448979591836E+00, 4.0816326530612242E-02, 7.7497025813344012E-01
 1.0122448979591836E+00, 6.1224489795918366E-02, 7.8036051136478046E-01
 1.0122448979591836E+00, 8.1632653061224483E-02, 7.8575076459612070E-01
 1.0122448979591836E+00, 1.0204081632653061E-01, 7.9114101782746105E-01
 1.0122448979591836E+00, 1.2244897959183673E-01, 7.9653127105880128E-01
 1.0122448979591836E+00, 1.4285714285714285E-01, 8.0192152429014163E-01
 1.0122448979591836E+00, 1.6326530612244897E-01, 8.0731177752148187E-01
 1.0122448979591836E+00, 1.8367346938775511E-01, 8.1270203075282221E-01
 1.0122448979591836E+00, 2.0408163265306123E-01, 8.1809228398416245E-01
 1.0122448979591836E+00, 2.2448979591836735E-01,                    NaN
 1.0122448979591836E+00, 2.4489795918367346E-01, 8.2887279044684303E-01
 1.0122448979591836E+00, 2.6530612244897961E-01, 8.3426304367818338E-01
 1.0122448979591836E+00, 2.8571428571428570E-01, 8.3965329690952373E-01
 1.0122448979591836E+00, 3.0612244897959184E-01, 8.4504355014086396E-01
 1.0122448979591836E+00, 3.2653061224489793E-01,                    NaN
 1.0122448979591836E+00, 3.4693877551020408E-01, 8.5582405660354455E-01
 1.0122448979591836E+00, 3.6734693877551022E-01,                    NaN
 1.0122448979591836E+00, 3.8775510204081631E-01, 8.6660456306622513E-01
 1.0122448979591836E+00, 4.0816326530612246E-01, 8.7199481629756548E-01
 1.0122448979591836E+00, 4.2857142857142855E-01, 8.7738506952890571E-01
 1.0122448979591836E+00, 4.4897959183673469E-01, 8.8277532276024606E-01
 1.0122448979591836E+00, 4.6938775510204084E-01, 8.8816557599158641E-01
 1.0122448979591836E+00, 4.8979591836734693E-01, 8.9355582922292665E-01
 1.0122448979591836E+00, 5.1020408163265307E-01,                    NaN
 1.0122448979591836E+00, 5.3061224489795922E-01,                    NaN
 1.0122448979591836E+00, 5.5102040816326525E-01, 9.0972658891694758E-01
 1.0122448979591836E+00, 5.7142857142857140E-01, 9.1511684214828781E-01
 1.0122448979591836E+00, 5.9183673469387754E-01, 9.2050709537962816E-01
 1.0122448979591836E+00, 6.1224489795918369E-01, 9.2589734861096840E-01
 1.0122448979591836E+00, 6.3265306122448983E-01, 9.3128760184230874E-01
 1.0122448979591836E+00, 6.5306122448979587E-01, 9.3667785507364898E-01
 1.0122448979591836E+00, 6.7346938775510201E-01, 9.4206810830498933E-01
 1.0122448979591836E+00, 6.9387755102040816E-01, 9.4745836153632967E-01
 1.0122448979591836E+00, 7.1428571428571430E-01, 9.5284861476766991E-01
 1.0122448979591836E+00, 7.3469387755102045E-01,                    NaN
 1.0122448979591836E+00, 7.5510204081632648E-01, 9.6362912123035049E-01
 1.0122448979591836E+00, 7.7551020408163263E-01, 9.6901937446169084E-01
 1.0122448979591836E+00, 7.9591836734693877E-01, 9.7440962769303108E-01
 1.0122448979591836E+00, 8.1632653061224492E-01, 9.7979988092437142E-01
 1.0122448979591836E+00, 8.3673469387755106E-01, 9.8519013415571177E-01
 1.0122448979591836E+00, 8.5714285714285710E-01, 9.9058038738705201E-01
 1.0122448979591836E+00, 8.7755102040816324E-01, 9.9597064061839236E-01
 1.0122448979591836E+00, 8.9795918367346939E-01, 1.0013608938497327E+00
 1.0122448979591836E+00, 9.1836734693877553E-01, 1.0067511470810728E+00
 1.0122448979591836E+00, 9.3877551020408168E-01, 1.0121414003124132E+00
 1.0122448979591836E+00, 9.5918367346938771E-01, 1.0175316535437535E+00
 1.0122448979591836E+00, 9.7959183673469385E-01, 1.0229219067750939E+00
 1.0122448979591836E+00, 1.0000000000000000E+00, 1.0283121600064340E+00
 1.0346938775510204E+00, 0.0000000000000000E+00, 6.0942394544561340E-01
 1.0346938775510204E+00, 2.0408163265306121E-02, 6.1457753981136398E-01
 1.0346938775510204E+00, 4.0816326530612242E-02, 6.1973113417711456E-01
 1.0346938775510204E+00, 6.1224489795918366E-02, 6.2488472854286514E-01
 1.0346938775510204E+00, 8.1632653061224483E-02, 6.3003832290861572E-01
 1.0346938775510204E+00, 1.0204081632653061E-01, 6.3519191727436641E-01
 1.0346938775510204E+00, 1.2244897959183673E-01, 6.4034551164011699E-01
 1.0346938775510204E+00, 1.4285714285714285E-01, 6.4549910600586757E-01
 1.0346938775510204E+00, 1.6326530612244897E-01, 6.5065270037161815E-01
 1.0346938775510204E+00, 1.8367346938775511E-01, 6.5580629473736873E-01
 1.0346938775510204E+00, 2.0408163265306123E-01, 6.6095988910311942E-01
 1.0346938775510204E+00, 2.2448979591836735E-01, 6.6611348346887000E-01
 1.0346938775510204E+00, 2.4489795918367346E-01, 6.7126707783462058E-01
 1.0346938775510204E+00, 2.6530612244897961E-01, 6.7642067220037116E-01
 1.0346938775510204E+00, 2.8571428571428570E-01, 6.8157426656612174E-01
 1.0346938775510204E+00, 3.0612244897959184E-01, 6.8672786093187244E-01
 1.0346938775510204E+00, 3.2653061224489793E-01, 6.9188145529762302E-01
 1.0346938775510204E+00, 3.4693877551020408E-01, 6.9703504966337360E-01
 1.0346938775510204E+00, 3.6734693877551022E-01, 7.0218864402912429E-01
 1.0346938775510204E+00, 3.8775510204081631E-01, 7.0734223839487487E-01
 1.0346938775510204E+00, 4.0816326530612246E-01, 7.1249583276062545E-01
 1.0346938775510204E+00, 4.2857142857142855E-01, 7.1764942712637603E-01
 1.0346938775510204E+00, 4.4897959183673469E-01, 7.2280302149212661E-01
 1.0346938775510204E+00, 4.6938775510204084E-01, 7.2795661585787730E-01
 1.0346938775510204E+00, 4.8979591836734693E-01,                    NaN
 1.0346938775510204E+00, 5.1020408163265307E-01, 7.3826380458937846E-01
 1.0346938775510204E+00, 5.3061224489795922E-01, 7.4341739895512904E-01
 1.0346938775510204E+00, 5.5102040816326525E-01, 7.4857099332087962E-01
 1.0346938775510204E+00, 5.7142857142857140E-01, 7.5372458768663031E-01
 1.0346938775510204E+00, 5.9183673469387754E-01,                    NaN
 1.0346938775510204E+00, 6.1224489795918369E-01, 7.6403177641813147E-01
 1.0346938775510204E+00, 6.3265306122448983E-01,                    NaN
 1.0346938775510204E+00, 6.5306122448979587E-01, 7.7433896514963274E-01
 1.0346938775510204E+00, 6.7346938775510201E-01, 7.7949255951538332E-01
 1.0346938775510204E+00, 6.9387755102040816E-01, 7.8464615388113390E-01
 1.0346938775510204E+00, 7.1428571428571430E-01, 7.8979974824688448E-01
 1.0346938775510204E+00, 7.3469387755102045E-01, 7.9495334261263506E-01
 1.0346938775510204E+00, 7.5510204081632648E-01, 8.0010693697838575E-01
 1.0346938775510204E+00, 7.7551020408163263E-01, 8.0526053134413633E-01
 1.0346938775510204E+00, 7.9591836734693877E-01, 8.1041412570988691E-01
 1.0346938775510204E+00, 8.1632653061224492E-01, 8.1556772007563749E-01
 1.0346938775510204E+00, 8.3673469387755106E-01, 8.2072131444138818E-01
 1.0346938775510204E+00, 8.5714285714285710E-01, 8.2587490880713876E-01
 1.0346938775510204E+00, 8.7755102040816324E-01, 8.3102850317288934E-01
 1.0346938775510204E+00, 8.9795918367346939E-01, 8.3618209753863992E-01
 1.0346938775510204E+00, 9.1836734693877553E-01, 8.4133569190439061E-01
 1.0346938775510204E+00, 9.3877551020408168E-01, 8.4648928627014119E-01
 1.0346938775510204E+00, 9.5918367346938771E-01, 8.5164288063589177E-01
 1.0346938775510204E+00, 9.7959183673469385E-01, 8.5679647500164235E-01
 1.0346938775510204E+00, 1.0000000000000000E+00, 8.6195006936739293E-01
 1.0571428571428572E+00, 0.0000000000000000E+00, 4.8573314128961431E-01
 1.0571428571428572E+00, 2.0408163265306121E-02, 4.9066046728837676E-01
 1.0571428571428572E+00, 4.0816326530612242E-02, 4.9558779328713920E-01
 1.0571428571428572E+00, 6.1224489795918366E-02, 5.0051511928590164E-01
 1.0571428571428572E+00, 8.1632653061224483E-02, 5.0544244528466409E-01
 1.0571428571428572E+00, 1.0204081632653061E-01, 5.1036977128342653E-01
 1.0571428571428572E+00, 1.2244897959183673E-01, 5.1529709728218898E-01
 1.0571428571428572E+00, 1.4285714285714285E-01, 5.2022442328095153E-01
 1.0571428571428572E+00, 1.6326530612244897E-01, 5.2515174927971398E-01
 1.0571428571428572E+00, 1.8367346938775511E-01, 5.3007907527847642E-01
 1.0571428571428572E+00, 2.0408163265306123E-01, 5.3500640127723886E-01
 1.0571428571428572E+00, 2.2448979591836735E-01, 5.3993372727600131E-01
 1.0571428571428572E+00, 2.4489795918367346E-01, 5.4486105327476375E-01
